Reach,DateTime,elev,width,D50,yield
deposit_upstream,5/31/2021 7:00,1746.1950283467709,1.3630404159857121,44.41978545318065,65.25320419006093
deposit_upstream,5/31/2021 8:00,1746.1946970376723,1.3630409265527037,44.427827597841485,65.09257920843154
deposit_upstream,5/31/2021 9:00,1746.1964088359853,1.3744162461069473,44.30299741532517,61.8790532568015
deposit_upstream,5/31/2021 10:00,1746.1964488338413,1.3744165249940308,44.31159458575759,59.98584539282245
deposit_upstream,5/31/2021 11:00,1746.1959376169455,1.3744168471451599,44.315041633136424,60.39958083382804
deposit_upstream,5/31/2021 12:00,1746.1959943730478,1.3744169801897748,44.32339114830831,53.005124248967796
deposit_upstream,5/31/2021 13:00,1746.1955183901098,1.3744172755996091,44.32664687106391,55.80483371484701
deposit_upstream,5/31/2021 14:00,1746.1955757658338,1.374417349006342,44.334484612995425,46.976783041484815
deposit_upstream,5/31/2021 15:00,1746.1951262713083,1.3744176292898278,44.337536137791176,52.24817774283061
deposit_upstream,5/31/2021 16:00,1746.195158527708,1.374417891091329,44.34494874696843,53.751039959482235
deposit_upstream,5/31/2021 17:00,1746.19502307157,1.3744182771317324,44.34784713452843,59.14728418794602
deposit_upstream,5/31/2021 18:00,1746.1944537074298,1.3744188468558012,44.35067408681613,66.88170850995628
deposit_upstream,5/31/2021 19:00,1746.1945408608437,1.3744198132793608,44.359193802956575,79.36993856091057
deposit_upstream,5/31/2021 20:00,1746.194409084556,1.3744207828957948,44.36124509032283,84.4672174200526
deposit_upstream,5/31/2021 21:00,1746.193618713561,1.3744222964663462,44.36311485146442,95.13207302362039
deposit_upstream,5/31/2021 22:00,1746.1938425540156,1.374423470706444,44.37323882852763,95.00076147283235
deposit_upstream,5/31/2021 23:00,1746.1930316452724,1.3744248405564325,44.374316370155675,97.31693694391275
deposit_upstream,6/1/2021 0:00,1746.192619307833,1.3744257422363226,44.38440735556573,91.44099950139709
deposit_upstream,6/1/2021 1:00,1746.192883170292,1.3744280883240712,44.39407358074141,107.8304607157335
deposit_upstream,6/1/2021 2:00,1746.192137309068,1.3744282565921768,44.393730438114716,86.34431073961792
deposit_upstream,6/1/2021 3:00,1746.192359360101,1.3744295444549974,44.4030614631501,91.73934524172327
deposit_upstream,6/1/2021 4:00,1746.1915726615125,1.3744308698985133,44.403578556763165,94.4029304181078
deposit_upstream,6/1/2021 5:00,1746.1912273321166,1.3744313517644442,44.41316264111412,82.2882068511732
deposit_upstream,6/1/2021 6:00,1746.1908959545294,1.3744318524072887,44.42204414261015,75.12752538196526
deposit_upstream,6/1/2021 7:00,1746.1910876528261,1.3744326861841398,44.43041246934473,78.26578487711022
deposit_upstream,6/1/2021 8:00,1746.1924557362431,1.3858086859426246,44.29756539607349,76.98433678546073
deposit_upstream,6/1/2021 9:00,1746.1925693286746,1.385809092653264,44.30721260687159,73.17732623128983
deposit_upstream,6/1/2021 10:00,1746.1920775350966,1.3858091664656635,44.31013774763911,59.31843590908383
deposit_upstream,6/1/2021 11:00,1746.1917086181877,1.385809628526023,44.31828970296188,65.95508857373956
deposit_upstream,6/1/2021 12:00,1746.1918008082991,1.3858099499699261,44.32687469625368,64.19251171340679
deposit_upstream,6/1/2021 13:00,1746.1913325728324,1.3858100955787698,44.32955958153501,56.13229899347886
deposit_upstream,6/1/2021 14:00,1746.191014062375,1.385810424177528,44.33723791957434,59.197498610427225
deposit_upstream,6/1/2021 15:00,1746.191097722794,1.3858106996684507,44.345082086876374,58.583235113716356
deposit_upstream,6/1/2021 16:00,1746.190589868866,1.3858110381361113,44.347504976245354,60.400808555794235
deposit_upstream,6/1/2021 17:00,1746.1906934266335,1.3858121344109802,44.35534209378969,81.82026736321302
deposit_upstream,6/1/2021 18:00,1746.190593740306,1.3858130823674182,44.3566941978924,86.6731240881618
deposit_upstream,6/1/2021 19:00,1746.1897338209812,1.385815243831214,44.3578414418446,106.89645375531866
deposit_upstream,6/1/2021 20:00,1746.190133938333,1.385818420906693,44.36809398042867,125.15881293492409
deposit_upstream,6/1/2021 21:00,1746.1890966453084,1.385821006874368,44.36625789332738,127.0510456362995
deposit_upstream,6/1/2021 22:00,1746.1886336813445,1.3858224566305162,44.376924648639395,116.5715409412672
deposit_upstream,6/1/2021 23:00,1746.189077882995,1.3858247460079194,44.387142780793305,119.89438163737063
