Reach,DateTime,elev,width,D50,yield
upstream,6/15/2021 4:00,1747.5202835750567,0.0,63.465701803794985,15.340816275775625
upstream,6/15/2021 5:00,1747.5202836773842,0.0,63.46570105295114,14.707621013082813
upstream,6/15/2021 6:00,1747.5202837311333,0.0,63.46569726774079,15.349590030707528
upstream,6/15/2021 7:00,1747.5202838923597,0.0,63.46569685996574,13.507062209028225
upstream,6/15/2021 8:00,1747.5202841446928,0.0,63.46568723771401,8.924808087179835
upstream,6/15/2021 9:00,1747.5202843399072,0.0,63.46566256672906,8.037159921277372
upstream,6/15/2021 10:00,1747.5202845262008,0.0,63.465636317887636,5.735719855336613
upstream,6/15/2021 11:00,1747.5202846802742,0.0,63.46560875466431,4.026721040303355
upstream,6/15/2021 12:00,1747.5202848545878,0.0,63.465582927028514,4.393989361418942
upstream,6/15/2021 13:00,1747.5202850290345,0.0,63.465557028548695,4.840866091359297
upstream,6/15/2021 14:00,1747.5202852023895,0.0,63.46553123295179,5.446064384705102
upstream,6/15/2021 15:00,1747.5202853665178,0.0,63.46550580329852,7.259839288806208
upstream,6/15/2021 16:00,1747.520285518498,0.0,63.46548227611953,8.041226506336374
upstream,6/15/2021 17:00,1747.5202856502033,0.0,63.465460643016186,8.803044616195308
upstream,6/15/2021 18:00,1747.5202858187324,0.0,63.46544185598169,7.648999549810542
upstream,6/15/2021 19:00,1747.5202859365734,0.0,63.465420412811824,8.954509658287336
upstream,6/15/2021 20:00,1747.5202861063997,0.0,63.46540306252556,7.337700120958867
upstream,6/15/2021 21:00,1747.5202862607584,0.0,63.46538193457762,6.735892982290058
upstream,6/15/2021 22:00,1747.5202864145135,0.0,63.46536034329016,5.896837460043438
upstream,6/15/2021 23:00,1747.5202865629713,0.0,63.465338231306305,5.744568168774261
upstream,6/16/2021 0:00,1747.5202867068006,0.0,63.465316457934016,6.1707012666624115
upstream,6/16/2021 1:00,1747.5202868499068,0.0,63.46529552407075,4.679383248933065
upstream,6/16/2021 2:00,1747.5202869883929,0.0,63.46527407838039,4.38304998208072
upstream,6/16/2021 3:00,1747.5202871222298,0.0,63.4652530164503,4.046742425168314
upstream,6/16/2021 4:00,1747.5202872582468,0.0,63.46523242552783,4.250762649689627
